Specimen,Site,Period,Measurement_value,Element,Element_Portion,Measurement,Measurement_Set,Immature,Site_Name,Specimen_No,Site_No
Animal.4804,El Kowm 2,PPNB,12,PH2,10,PH2_Bp,13,0,El Kowm 2 (PPNB),962,5
Animal.4805,El Kowm 2,PPNB,13.2,PH2,10,PH2_Bp,13,0,El Kowm 2 (PPNB),963,5
Animal.4806,El Kowm 2,PPNB,11.7,PH2,10,PH2_Bp,13,0,El Kowm 2 (PPNB),964,5
Animal.4807,El Kowm 2,PPNB,12.7,PH2,10,PH2_Bp,13,0,El Kowm 2 (PPNB),965,5
Animal.4811,Sabi Abyad,Halaf,12.7,PH2,10,PH2_Bp,13,0,Sabi Abyad (Halaf),970,18
Animal.4840,Tell Sabi Abyad (Op III),PN,11.7,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1002,27
Animal.4841,Tell Sabi Abyad (Op III),PN,11.2,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1003,27
Animal.4842,Tell Sabi Abyad (Op III),PN,12.3,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1004,27
Animal.4843,Tell Sabi Abyad (Op III),PN,10.6,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1005,27
Animal.4844,Tell Sabi Abyad (Op III),PN,10.6,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1006,27
Animal.4845,Tell Sabi Abyad (Op III),PN,12.5,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1007,27
Animal.4846,Tell Sabi Abyad (Op III),PN,11,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1008,27
Animal.4847,Tell Sabi Abyad (Op III),Halaf,12.1,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (Halaf),1009,26
Animal.4848,Tell Sabi Abyad (Op III),PN,10.9,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1010,27
Animal.4849,Tell Sabi Abyad (Op III),PN,10.6,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1011,27
Animal.4850,Tell Sabi Abyad (Op III),PN,11.2,PH2,10,PH2_Bp,13,0,Tell Sabi Abyad (Op III) (PN),1013,27
Animal.5032,Mezraa-Teleilat,PPNB,12.6,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1213,14
Animal.5033,Mezraa-Teleilat,PPNB,10.8,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1214,14
Animal.5034,Mezraa-Teleilat,PPNB,11.2,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1215,14
Animal.5035,Mezraa-Teleilat,PPNB,11.2,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1216,14
Animal.5036,Mezraa-Teleilat,PPNB,10.6,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1217,14
Animal.5037,Mezraa-Teleilat,PPNB,10,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1218,14
Animal.5046,Mezraa-Teleilat,PPNB,11.7,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1228,14
Animal.5047,Mezraa-Teleilat,PPNB,14,PH2,10,PH2_Bp,13,0,Mezraa-Teleilat (PPNB),1229,14
Animal.5101,Atij,EBA,14.76,PH2,10,PH2_Bp,13,0,Atij (EBA),1289,1
Animal.5102,Atij,EBA,12.45,PH2,10,PH2_Bp,13,0,Atij (EBA),1290,1
Animal.5103,Gudeda,EBA,12.3,PH2,10,PH2_Bp,13,0,Gudeda (EBA),1291,8
Animal.5104,Gudeda,EBA,11.26,PH2,10,PH2_Bp,13,0,Gudeda (EBA),1292,8
Animal.5105,Raqai,EBA,13.03,PH2,10,PH2_Bp,13,0,Raqai (EBA),1293,16
Animal.5106,Raqai,EBA,11.76,PH2,10,PH2_Bp,13,0,Raqai (EBA),1294,16
Animal.5107,Raqai,EBA,13.13,PH2,10,PH2_Bp,13,0,Raqai (EBA),1295,16
Animal.5108,Raqai,EBA,11.76,PH2,10,PH2_Bp,13,0,Raqai (EBA),1296,16
Animal.5109,Raqai,EBA,11.46,PH2,10,PH2_Bp,13,0,Raqai (EBA),1297,16
Animal.5110,Raqai,EBA,12.31,PH2,10,PH2_Bp,13,0,Raqai (EBA),1299,16
Animal.5111,Raqai,EBA,11.76,PH2,10,PH2_Bp,13,0,Raqai (EBA),1300,16
Animal.5112,Raqai,EBA,12.76,PH2,10,PH2_Bp,13,0,Raqai (EBA),1301,16
Animal.5113,Raqai,EBA,11.56,PH2,10,PH2_Bp,13,0,Raqai (EBA),1302,16
Animal.5114,Raqai,EBA,13.93,PH2,10,PH2_Bp,13,0,Raqai (EBA),1303,16
Animal.5231,Tell Beydar,EBA,10.5,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1348,20
Animal.5232,Tell Beydar,EBA,10.3,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1349,20
Animal.5233,Tell Beydar,EBA,11.2,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1350,20
Animal.5234,Tell Beydar,EBA,11,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1351,20
Animal.5235,Tell Beydar,EBA,11.7,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1352,20
Animal.5236,Tell Beydar,EBA,10.7,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1353,20
Animal.5237,Tell Beydar,EBA,12,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1354,20
Animal.5238,Tell Beydar,EBA,12.8,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1355,20
Animal.5240,Tell Beydar,EBA,12.5,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1358,20
Animal.5241,Tell Beydar,EBA,11.9,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1359,20
Animal.5242,Tell Beydar,EBA,10.6,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1360,20
Animal.5243,Tell Beydar,EBA,12.6,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1361,20
Animal.5244,Tell Beydar,EBA,12.6,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1362,20
Animal.5245,Tell Beydar,EBA,12.8,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1363,20
Animal.5246,Tell Beydar,EBA,11.2,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1364,20
Animal.5247,Tell Beydar,EBA,13.1,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1365,20
Animal.5248,Tell Beydar,EBA,12.8,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1366,20
Animal.5249,Tell Beydar,EBA,13.2,PH2,10,PH2_Bp,13,0,Tell Beydar (EBA),1367,20
